algo,condition,seed,episode,return,length,switched,fired_at
PPO,C3,3,15,256.86519411320586,318,True,200.0
PPO,C3,3,16,239.87993676392094,323,True,200.0
PPO,C3,3,17,249.49342785849765,298,True,200.0
PPO,C3,3,18,27.766221515837046,243,True,200.0
PPO,C3,3,19,3.6299561952635457,234,True,200.0
PPO,C4,3,0,-8.177862768089682,252,False,
PPO,C4,3,1,32.18289313696181,249,False,
PPO,C4,3,2,16.76492321298278,253,True,252.0
PPO,C4,3,3,24.992059029477204,237,False,
PPO,C4,3,4,269.0246550749977,324,False,
PPO,C4,3,5,53.72151967453664,255,False,
PPO,C4,3,6,53.1774839184593,283,False,
PPO,C4,3,7,41.9999248574637,260,False,
PPO,C4,3,8,19.263349206265545,255,False,
PPO,C4,3,9,28.296869294776684,277,False,
PPO,C4,3,10,20.651398133146273,256,False,
PPO,C4,3,11,10.395473628391642,254,False,
PPO,C4,3,12,13.713983159190377,260,True,256.0
PPO,C4,3,13,37.90282844551439,245,True,239.0
PPO,C4,3,14,50.52199434791433,239,True,165.0
PPO,C4,3,15,35.09749866325632,266,False,
PPO,C4,3,16,1.4806667702769971,259,False,
PPO,C4,3,17,14.854284748330485,264,False,
PPO,C4,3,18,2.41078259215449,251,False,
PPO,C4,3,19,21.592809970868743,239,True,236.0
PPO,C6,3,0,221.74228569233094,336,False,
PPO,C6,3,1,262.2205637502863,333,False,
PPO,C6,3,2,247.80800780282482,343,True,326.0
PPO,C6,3,3,267.0936242905885,327,False,
PPO,C6,3,4,267.474351237987,309,False,
PPO,C6,3,5,275.1225193167651,337,False,
PPO,C6,3,6,284.5047371920646,382,False,
PPO,C6,3,7,271.48082150817856,379,False,
PPO,C6,3,8,249.94618925532603,334,False,
PPO,C6,3,9,230.76294356985954,320,False,
PPO,C6,3,10,239.4546612836305,321,False,
PPO,C6,3,11,261.6263314304532,361,False,
PPO,C6,3,12,232.98691734982913,321,False,
PPO,C6,3,13,247.40671195393907,309,False,
PPO,C6,3,14,275.4373245926123,322,True,165.0
PPO,C6,3,15,249.7408990635058,337,False,
PPO,C6,3,16,233.52609064899124,328,False,
PPO,C6,3,17,243.24920974632386,317,False,
PPO,C6,3,18,231.41455355996325,328,False,
PPO,C6,3,19,247.4435025209115,324,False,
PPO,C5,3,0,-8.177862768089682,252,True,236.0
PPO,C5,3,1,32.18289313696181,249,False,252.0
PPO,C5,3,2,16.76492321298278,253,True,252.0
PPO,C5,3,3,24.992059029477204,237,False,256.0
PPO,C5,3,4,269.0246550749977,324,True,252.0
PPO,C5,3,5,279.8717724905538,340,True,236.0
PPO,C5,3,6,290.484821140373,352,True,236.0
PPO,C5,3,7,46.82143041768077,261,True,239.0
PPO,C5,3,8,28.90569081723669,256,True,252.0
PPO,C5,3,9,236.55059554953976,316,True,252.0
PPO,C5,3,10,20.651398133146273,256,False,256.0
PPO,C5,3,11,29.666925721590843,255,True,239.0
PPO,C5,3,12,258.07982870844614,300,True,165.0
PPO,C5,3,13,37.90282844551439,245,True,239.0
PPO,C5,3,14,287.6653951131476,357,True,256.0
PPO,C5,3,15,255.2353519556837,335,True,252.0
PPO,C5,3,16,239.84849791845716,303,True,165.0
PPO,C5,3,17,249.7588919786359,282,True,165.0
PPO,C5,3,18,2.41078259215449,251,False,252.0
PPO,C5,3,19,21.592809970868743,239,False,252.0
PPO,C1,4,0,233.9359322901612,343,False,
PPO,C1,4,1,280.7586875933373,317,False,
PPO,C1,4,2,233.0005565572693,314,False,
PPO,C1,4,3,228.88891284018518,350,False,
PPO,C1,4,4,251.04123709359433,330,False,
PPO,C1,4,5,235.85473047391892,332,False,
PPO,C1,4,6,261.69778471831273,317,False,
PPO,C1,4,7,244.7025844093738,347,False,
PPO,C1,4,8,297.10878786369085,312,False,
PPO,C1,4,9,251.516040261896,331,False,
PPO,C1,4,10,249.54012018747818,346,False,
PPO,C1,4,11,219.20357200561858,315,False,
PPO,C1,4,12,246.11390904716757,328,False,
PPO,C1,4,13,225.45486777598762,326,False,
PPO,C1,4,14,283.2106843254004,348,False,
PPO,C1,4,15,245.80652022106196,361,False,
PPO,C1,4,16,280.0577793085064,318,False,
PPO,C1,4,17,278.5962743887861,370,False,
PPO,C1,4,18,259.3423588779459,345,False,
PPO,C1,4,19,248.18698118123507,333,False,
PPO,C2,4,0,14.50004438175543,254,False,
PPO,C2,4,1,59.703841822370066,250,False,
PPO,C2,4,2,19.94314708572422,237,False,
PPO,C2,4,3,4.310151951253545,253,False,
PPO,C2,4,4,29.511754912286904,253,False,
PPO,C2,4,5,6.49831536494186,261,False,
PPO,C2,4,6,38.05569798516697,258,False,
PPO,C2,4,7,26.79826997749332,268,False,
PPO,C2,4,8,57.07098828502447,235,False,
PPO,C2,4,9,34.22166744362417,249,False,
PPO,C2,4,10,34.479039928117714,277,False,
PPO,C2,4,11,-15.921914073780954,258,False,
PPO,C2,4,12,-0.713463666972558,246,False,
PPO,C2,4,13,3.8877208061204414,243,False,
PPO,C2,4,14,47.858002064857544,248,False,
PPO,C2,4,15,27.715222614129374,247,False,
PPO,C2,4,16,45.89278123437356,241,False,
PPO,C2,4,17,54.800221420999236,254,False,
PPO,C2,4,18,20.646745670795482,249,False,
PPO,C2,4,19,20.377907681272447,245,False,
PPO,C3,4,0,-12.9656115297188,238,True,200.0
PPO,C3,4,1,51.911956364244816,239,True,200.0
PPO,C3,4,2,27.175677300857913,236,True,200.0
PPO,C3,4,3,0.06313090266252175,239,True,200.0
PPO,C3,4,4,28.765619272648735,241,True,200.0
PPO,C3,4,5,13.723381660080747,254,True,200.0
PPO,C3,4,6,44.75564444533427,255,True,200.0
PPO,C3,4,7,253.78910215874532,298,True,200.0
PPO,C3,4,8,64.0472203111288,239,True,200.0
PPO,C3,4,9,23.563048709509943,243,True,200.0
PPO,C3,4,10,49.93032397401879,253,True,200.0
PPO,C3,4,11,-7.701489559066474,250,True,200.0
PPO,C3,4,12,16.615457079948925,243,True,200.0
PPO,C3,4,13,2.799471556940418,237,True,200.0
PPO,C3,4,14,33.5326927767392,244,True,200.0
PPO,C3,4,15,22.60838461085018,235,True,200.0
PPO,C3,4,16,52.668708875485436,234,True,200.0
PPO,C3,4,17,22.880948932927936,239,True,200.0
PPO,C3,4,18,2.8735655552309822,241,True,200.0
PPO,C3,4,19,29.506718972166368,238,True,200.0
PPO,C4,4,0,14.50004438175543,254,False,
PPO,C4,4,1,66.26940768392922,251,True,248.0
PPO,C4,4,2,19.605616973898634,237,True,234.0
PPO,C4,4,3,4.310151951253545,253,False,
PPO,C4,4,4,37.6768534344767,255,True,249.0
PPO,C4,4,5,6.49831536494186,261,False,
PPO,C4,4,6,38.05569798516697,258,False,
PPO,C4,4,7,23.80334241020722,268,True,261.0
PPO,C4,4,8,63.076806774403906,237,True,177.0
PPO,C4,4,9,34.22166744362417,249,True,247.0
PPO,C4,4,10,34.479039928117714,277,False,
PPO,C4,4,11,-15.921914073780954,258,False,
PPO,C4,4,12,-0.713463666972558,246,False,
PPO,C4,4,13,3.8877208061204414,243,False,
PPO,C4,4,14,47.858002064857544,248,False,
PPO,C4,4,15,39.78352556630679,249,True,243.0
PPO,C4,4,16,45.89278123437356,241,False,
PPO,C4,4,17,54.800221420999236,254,True,219.0
PPO,C4,4,18,20.646745670795482,249,False,
PPO,C4,4,19,20.377907681272447,245,True,244.0
PPO,C6,4,0,232.90049214068813,346,True,286.0
PPO,C6,4,1,280.7586875933373,317,False,
PPO,C6,4,2,233.0005565572693,314,True,311.0
PPO,C6,4,3,228.88891284018518,350,False,
PPO,C6,4,4,250.61565464741858,337,True,286.0
PPO,C6,4,5,235.85473047391892,332,False,
PPO,C6,4,6,261.69778471831273,317,False,
PPO,C6,4,7,244.7025844093738,347,False,
PPO,C6,4,8,293.3844900607441,295,True,177.0
PPO,C6,4,9,251.516040261896,331,False,
PPO,C6,4,10,249.1580277409393,346,True,286.0
PPO,C6,4,11,219.20357200561858,315,False,
PPO,C6,4,12,245.61845307187153,329,True,286.0
PPO,C6,4,13,225.45486777598762,326,False,
PPO,C6,4,14,283.2106843254004,348,False,
PPO,C6,4,15,245.80652022106196,361,False,
PPO,C6,4,16,280.0577793085064,318,False,
PPO,C6,4,17,279.60159841708827,358,True,286.0
PPO,C6,4,18,258.7991433223183,346,True,286.0
PPO,C6,4,19,248.18698118123507,333,False,
PPO,C5,4,0,24.04729588553785,255,True,243.0
PPO,C5,4,1,65.3280663003394,252,True,244.0
PPO,C5,4,2,24.552000659602825,238,True,219.0
PPO,C5,4,3,16.528628484599977,233,True,177.0
PPO,C5,4,4,262.70162396901225,331,True,244.0
PPO,C5,4,5,240.83301298176116,322,True,244.0
PPO,C5,4,6,41.5724745139253,258,True,244.0
PPO,C5,4,7,250.18883966499448,343,True,248.0
PPO,C5,4,8,63.076806774403906,237,True,177.0
PPO,C5,4,9,34.22166744362417,249,True,247.0
PPO,C5,4,10,256.94351913804485,347,True,249.0
PPO,C5,4,11,-15.921914073780954,258,False,261.0
PPO,C5,4,12,-0.713463666972558,246,False,247.0
PPO,C5,4,13,5.7425526615072044,243,True,219.0
PPO,C5,4,14,47.858002064857544,248,True,247.0
PPO,C5,4,15,258.13744702522814,305,True,234.0
PPO,C5,4,16,45.89278123437356,241,False,243.0
PPO,C5,4,17,54.800221420999236,254,True,219.0
PPO,C5,4,18,20.646745670795482,249,True,234.0
PPO,C5,4,19,22.865056466464225,229,True,177.0
SAC,C1,0,0,297.48841977345467,170,False,
SAC,C1,0,1,287.086866819911,216,False,
SAC,C1,0,2,282.29655995644544,201,False,
SAC,C1,0,3,308.8467206532854,168,False,
SAC,C1,0,4,279.2781354146269,187,False,
SAC,C1,0,5,268.03797031559736,173,False,
SAC,C1,0,6,277.6277731723268,156,False,
SAC,C1,0,7,273.2061879547193,167,False,
SAC,C1,0,8,283.0957121286749,180,False,
SAC,C1,0,9,240.89747477618033,210,False,
SAC,C1,0,10,286.88606970508937,149,False,
SAC,C1,0,11,254.6202385545835,166,False,
SAC,C1,0,12,274.56958003975694,186,False,
SAC,C1,0,13,265.0382694626629,182,False,
SAC,C1,0,14,283.23636810479934,147,False,
SAC,C1,0,15,272.5688979546129,167,False,
SAC,C1,0,16,247.01899760246076,173,False,
SAC,C1,0,17,273.7002476717153,164,False,
SAC,C1,0,18,283.0899015812006,452,False,
SAC,C1,0,19,274.64798963595877,165,False,
SAC,C2,0,0,297.48841977345467,170,False,
SAC,C2,0,1,287.086866819911,216,False,
SAC,C2,0,2,282.29655995644544,201,False,
SAC,C2,0,3,308.8467206532854,168,False,
SAC,C2,0,4,279.2781354146269,187,False,
SAC,C2,0,5,268.03797031559736,173,False,
SAC,C2,0,6,277.6277731723268,156,False,
SAC,C2,0,7,273.2061879547193,167,False,
SAC,C2,0,8,283.0957121286749,180,False,
SAC,C2,0,9,187.91773243110075,486,False,
SAC,C2,0,10,286.88606970508937,149,False,
SAC,C2,0,11,254.6202385545835,166,False,
SAC,C2,0,12,274.56958003975694,186,False,
SAC,C2,0,13,265.0382694626629,182,False,
SAC,C2,0,14,283.23636810479934,147,False,
SAC,C2,0,15,272.5688979546129,167,False,
SAC,C2,0,16,247.01899760246076,173,False,
SAC,C2,0,17,273.7002476717153,164,False,
SAC,C2,0,18,-235.73676251430092,392,False,
SAC,C2,0,19,274.64798963595877,165,False,
SAC,C1,1,0,23.026726027298324,140,False,
SAC,C1,1,1,279.45014857530094,187,False,
SAC,C1,1,2,282.4277832189955,226,False,
SAC,C1,1,3,300.8606656301481,212,False,
SAC,C1,1,4,281.649433767426,164,False,
SAC,C1,1,5,269.4829677260698,192,False,
SAC,C1,1,6,292.40922064451837,214,False,
SAC,C1,1,7,267.10713753834267,182,False,
SAC,C1,1,8,307.67174437259575,294,False,
SAC,C1,1,9,280.9747776658058,233,False,
SAC,C1,1,10,288.2508186260376,221,False,
SAC,C1,1,11,268.6874526291683,204,False,
SAC,C1,1,12,278.5557343042749,212,False,
SAC,C1,1,13,276.45692472954966,182,False,
SAC,C1,1,14,273.8621480004333,206,False,
SAC,C1,1,15,242.11413499122156,167,False,
SAC,C1,1,16,274.8737912626625,186,False,
SAC,C1,1,17,242.08432353929106,830,False,
SAC,C1,1,18,263.295972276365,192,False,
SAC,C1,1,19,284.191931196203,200,False,
SAC,C2,1,0,23.026726027298324,140,False,
SAC,C2,1,1,279.45014857530094,187,False,
SAC,C2,1,2,282.4277832189955,226,False,
SAC,C2,1,3,300.8606656301481,212,False,
SAC,C2,1,4,281.649433767426,164,False,
SAC,C2,1,5,269.4829677260698,192,False,
SAC,C2,1,6,292.40922064451837,214,False,
SAC,C2,1,7,267.10713753834267,182,False,
SAC,C2,1,8,307.70950296020516,290,False,
SAC,C2,1,9,241.66289795107159,394,False,
SAC,C2,1,10,288.2508186260376,221,False,
SAC,C2,1,11,268.6874526291683,204,False,
SAC,C2,1,12,278.5557343042749,212,False,
SAC,C2,1,13,276.45692472954966,182,False,
SAC,C2,1,14,273.8621480004333,206,False,
SAC,C2,1,15,242.11413499122156,167,False,
SAC,C2,1,16,274.8737912626625,186,False,
SAC,C2,1,17,246.08484942443624,232,False,
SAC,C2,1,18,263.295972276365,192,False,
SAC,C2,1,19,284.191931196203,200,False,
SAC,C1,2,0,244.54207897591496,220,False,
SAC,C1,2,1,281.4772262927761,230,False,
SAC,C1,2,2,285.29757531741336,253,False,
SAC,C1,2,3,280.8629832382833,238,False,
SAC,C1,2,4,277.69701510441325,220,False,
SAC,C1,2,5,281.6540286531846,198,False,
SAC,C1,2,6,275.72302983883145,260,False,
SAC,C1,2,7,259.3679232633113,213,False,
SAC,C1,2,8,264.64220610399923,242,False,
SAC,C1,2,9,244.70369096073858,433,False,
SAC,C1,2,10,274.5928626389673,233,False,
SAC,C1,2,11,278.03031659236115,193,False,
SAC,C1,2,12,249.22491297376658,208,False,
SAC,C1,2,13,285.03665811274846,236,False,
SAC,C1,2,14,286.09818678949523,248,False,
SAC,C1,2,15,268.44934542294584,190,False,
SAC,C1,2,16,303.0118646768665,263,False,
SAC,C1,2,17,286.7136686098182,269,False,
SAC,C1,2,18,295.12220917371604,226,False,
SAC,C1,2,19,273.9982597723318,231,False,
SAC,C2,2,0,244.54207897591496,220,False,
SAC,C2,2,1,281.4473512339596,231,False,
SAC,C2,2,2,282.4830554304749,274,False,
SAC,C2,2,3,280.389932819342,241,False,
SAC,C2,2,4,277.69701510441325,220,False,
SAC,C2,2,5,281.6540286531846,198,False,
SAC,C2,2,6,278.0066920186812,245,False,
SAC,C2,2,7,259.3679232633113,213,False,
SAC,C2,2,8,263.9249275578961,251,False,
SAC,C2,2,9,253.53885997700476,240,False,
SAC,C2,2,10,274.5928626389673,233,False,
SAC,C2,2,11,278.03031659236115,193,False,
SAC,C2,2,12,249.22491297376658,208,False,
SAC,C2,2,13,285.03665811274846,236,False,
SAC,C2,2,14,284.6824323757626,264,False,
SAC,C2,2,15,268.44934542294584,190,False,
SAC,C2,2,16,298.8751722952698,291,False,
SAC,C2,2,17,273.2881101809402,293,False,
SAC,C2,2,18,295.12220917371604,226,False,
SAC,C2,2,19,273.9982597723318,231,False,
SAC,C1,3,0,239.9927367879422,186,False,
SAC,C1,3,1,261.63133405768207,222,False,
SAC,C1,3,2,258.1369036143943,184,False,
SAC,C1,3,3,272.3881582187056,230,False,
SAC,C1,3,4,287.8476770188049,159,False,
SAC,C1,3,5,280.3713590855154,241,False,
SAC,C1,3,6,284.96356321660744,250,False,
SAC,C1,3,7,267.6080869033163,244,False,
SAC,C1,3,8,257.6786495441306,216,False,
SAC,C1,3,9,246.96159623803527,229,False,
SAC,C1,3,10,248.70470851744284,184,False,
SAC,C1,3,11,263.04773377459844,222,False,
SAC,C1,3,12,260.02889212176495,201,False,
SAC,C1,3,13,265.19198480813407,166,False,
SAC,C1,3,14,276.25853962204974,245,False,
SAC,C1,3,15,261.67246806266394,204,False,
SAC,C1,3,16,239.06167087450524,208,False,
SAC,C1,3,17,248.61329517135601,216,False,
SAC,C1,3,18,257.29048840661073,172,False,
SAC,C1,3,19,251.332285417517,181,False,
SAC,C2,3,0,239.9927367879422,186,False,
SAC,C2,3,1,261.63133405768207,222,False,
SAC,C2,3,2,258.1369036143943,184,False,
SAC,C2,3,3,272.3881582187056,230,False,
SAC,C2,3,4,287.8476770188049,159,False,
SAC,C2,3,5,280.64832571428974,242,False,
SAC,C2,3,6,283.9024705179687,246,False,
SAC,C2,3,7,277.86900127286725,245,False,
SAC,C2,3,8,257.6786495441306,216,False,
SAC,C2,3,9,246.96159623803527,229,False,
SAC,C2,3,10,248.70470851744284,184,False,
SAC,C2,3,11,263.04773377459844,222,False,
SAC,C2,3,12,260.02889212176495,201,False,
SAC,C2,3,13,265.19198480813407,166,False,
SAC,C2,3,14,-164.00514819079382,308,False,
SAC,C2,3,15,261.67246806266394,204,False,
SAC,C2,3,16,239.06167087450524,208,False,
SAC,C2,3,17,248.61329517135601,216,False,
SAC,C2,3,18,257.29048840661073,172,False,
SAC,C2,3,19,251.332285417517,181,False,
SAC,C1,4,0,259.46139908786057,196,False,
SAC,C1,4,1,-14.067080728377412,1000,False,
SAC,C1,4,2,258.5037867212071,202,False,
SAC,C1,4,3,244.97097322117736,180,False,
SAC,C1,4,4,275.68369119394146,220,False,
SAC,C1,4,5,24.18158146321381,1000,False,
SAC,C1,4,6,265.7067732960766,165,False,
SAC,C1,4,7,268.1950031504218,194,False,
SAC,C1,4,8,30.251441879861773,83,False,
SAC,C1,4,9,275.07244645834163,197,False,
SAC,C1,4,10,273.7889297229246,223,False,
SAC,C1,4,11,237.7062684953009,177,False,
SAC,C1,4,12,272.6331575700703,214,False,
SAC,C1,4,13,248.88930768888207,174,False,
SAC,C1,4,14,298.6391111263091,238,False,
SAC,C1,4,15,272.04272363837606,192,False,
SAC,C1,4,16,220.58889892317416,305,False,
SAC,C1,4,17,299.1142414965436,232,False,
SAC,C1,4,18,281.7075026140337,228,False,
SAC,C1,4,19,271.5250867171109,204,False,
SAC,C2,4,0,259.46139908786057,196,False,
SAC,C2,4,1,-199.43944429202116,344,False,
SAC,C2,4,2,258.5037867212071,202,False,
SAC,C2,4,3,244.97097322117736,180,False,
SAC,C2,4,4,275.68369119394146,220,False,
SAC,C2,4,5,-244.81191958765763,380,False,
SAC,C2,4,6,265.7067732960766,165,False,
SAC,C2,4,7,268.1950031504218,194,False,
SAC,C2,4,8,30.251441879861773,83,False,
SAC,C2,4,9,275.07244645834163,197,False,
SAC,C2,4,10,273.7889297229246,223,False,
SAC,C2,4,11,237.7062684953009,177,False,
SAC,C2,4,12,272.6331575700703,214,False,
SAC,C2,4,13,248.88930768888207,174,False,
SAC,C2,4,14,298.569264335067,243,False,
SAC,C2,4,15,272.04272363837606,192,False,
SAC,C2,4,16,219.36557274220806,382,False,
SAC,C2,4,17,299.1594343955328,255,False,
SAC,C2,4,18,281.7075026140337,228,False,
SAC,C2,4,19,271.5250867171109,204,False,
