algo,rate,seed,episode,return,length,final_gain
PPO_DR,0.02,3,12.0,-53.82427641672328,174.0,0.0
PPO_DR,0.02,3,13.0,-44.60710922485086,172.0,0.0
PPO_DR,0.02,3,14.0,-52.26369929823538,176.0,0.0
PPO_DR,0.02,3,15.0,-47.751354531551385,174.0,0.0
PPO_DR,0.02,3,16.0,-60.17206343407632,171.0,0.0
PPO_DR,0.02,3,17.0,-47.518758531317744,180.0,0.0
PPO_DR,0.02,3,18.0,-51.638323765179564,173.0,0.0
PPO_DR,0.02,3,19.0,-54.31231575453343,167.0,0.0
PPO_DR,0.02,4,0.0,-136.51288554592713,191.0,0.0
PPO_DR,0.02,4,1.0,-149.22203299707957,203.0,0.0
PPO_DR,0.02,4,2.0,-131.32427579540195,193.0,0.0
PPO_DR,0.02,4,3.0,-147.1712047343093,202.0,0.0
PPO_DR,0.02,4,4.0,-101.81473192350484,203.0,0.0
PPO_DR,0.02,4,5.0,-148.23776485995765,204.0,0.0
PPO_DR,0.02,4,6.0,-130.20749173891548,203.0,0.0
PPO_DR,0.02,4,7.0,-105.69588213213353,205.0,0.0
PPO_DR,0.02,4,8.0,-144.32066291896936,195.0,0.0
PPO_DR,0.02,4,9.0,-108.23110780499559,201.0,0.0
PPO_DR,0.02,4,10.0,-116.36280047367651,202.0,0.0
PPO_DR,0.02,4,11.0,-136.65073801881852,199.0,0.0
PPO_DR,0.02,4,12.0,-95.95165427652849,194.0,0.0
PPO_DR,0.02,4,13.0,-140.0802692868093,197.0,0.0
PPO_DR,0.02,4,14.0,-102.07048987351388,198.0,0.0
PPO_DR,0.02,4,15.0,-105.69751332271612,205.0,0.0
PPO_DR,0.02,4,16.0,-146.70935660682062,200.0,0.0
PPO_DR,0.02,4,17.0,-80.78412583996084,204.0,0.0
PPO_DR,0.02,4,18.0,-123.30465730498099,192.0,0.0
PPO_DR,0.02,4,19.0,-106.84051149913829,200.0,0.0
PPO_DR,0.01,0,0.0,-57.163016798468476,216.0,0.0
PPO_DR,0.01,0,1.0,-114.29194279386044,227.0,0.0
PPO_DR,0.01,0,2.0,-129.86498674063336,226.0,0.0
PPO_DR,0.01,0,3.0,-111.80496240404372,231.0,0.0
PPO_DR,0.01,0,4.0,-106.66788629254192,218.0,0.0
PPO_DR,0.01,0,5.0,-126.04328412009215,218.0,0.0
PPO_DR,0.01,0,6.0,-115.19173354279168,222.0,0.0
PPO_DR,0.01,0,7.0,-75.37152739501428,233.0,0.0
PPO_DR,0.01,0,8.0,-115.54774749743345,221.0,0.0
PPO_DR,0.01,0,9.0,-120.76262972303118,226.0,0.0
PPO_DR,0.01,0,10.0,-142.07117281488632,220.0,0.0
PPO_DR,0.01,0,11.0,-134.36050305985535,221.0,0.0
PPO_DR,0.01,0,12.0,-118.29450793011462,211.0,0.0
PPO_DR,0.01,0,13.0,-60.32652554813289,218.0,0.0
PPO_DR,0.01,0,14.0,-91.65063019790693,220.0,0.0
PPO_DR,0.01,0,15.0,-75.590299059498,221.0,0.0
PPO_DR,0.01,0,16.0,-149.68442449915977,219.0,0.0
PPO_DR,0.01,0,17.0,-128.30108304604335,214.0,0.0
PPO_DR,0.01,0,18.0,-123.56994333180818,232.0,0.0
PPO_DR,0.01,0,19.0,-156.41791560364942,235.0,0.0
PPO_DR,0.01,1,0.0,-53.71358045241193,200.0,0.010000000000000009
PPO_DR,0.01,1,1.0,-68.5250233879527,208.0,0.0
PPO_DR,0.01,1,2.0,-23.166899944715993,200.0,0.010000000000000009
PPO_DR,0.01,1,3.0,-40.52388853770495,201.0,0.0
PPO_DR,0.01,1,4.0,-65.59779261919512,201.0,0.0
PPO_DR,0.01,1,5.0,-68.00187624675132,200.0,0.010000000000000009
PPO_DR,0.01,1,6.0,-17.110535907268684,201.0,0.0
PPO_DR,0.01,1,7.0,-78.85719565965458,197.0,0.040000000000000036
PPO_DR,0.01,1,8.0,-11.462922084061262,208.0,0.0
PPO_DR,0.01,1,9.0,-28.208023264989265,199.0,0.020000000000000018
PPO_DR,0.01,1,10.0,-53.22341258474103,198.0,0.030000000000000027
PPO_DR,0.01,1,11.0,-56.814123076911244,214.0,0.0
PPO_DR,0.01,1,12.0,-65.4509254482273,211.0,0.0
PPO_DR,0.01,1,13.0,-77.60781128213928,207.0,0.0
PPO_DR,0.01,1,14.0,-72.55573727308453,212.0,0.0
PPO_DR,0.01,1,15.0,-72.56273733513652,205.0,0.0
PPO_DR,0.01,1,16.0,-66.5320243703679,208.0,0.0
PPO_DR,0.01,1,17.0,-35.75837470618785,209.0,0.0
PPO_DR,0.01,1,18.0,-40.58795807969199,208.0,0.0
PPO_DR,0.01,1,19.0,-68.46062686790481,211.0,0.0
PPO_DR,0.01,2,0.0,-99.28637345741495,220.0,0.0
PPO_DR,0.01,2,1.0,-86.28848749872641,229.0,0.0
PPO_DR,0.01,2,2.0,-66.4622533315612,225.0,0.0
PPO_DR,0.01,2,3.0,-73.32293863302296,227.0,0.0
PPO_DR,0.01,2,4.0,-93.22495744573047,214.0,0.0
PPO_DR,0.01,2,5.0,-79.82581357840229,219.0,0.0
PPO_DR,0.01,2,6.0,-93.79009694353988,213.0,0.0
PPO_DR,0.01,2,7.0,-84.74966294974799,219.0,0.0
PPO_DR,0.01,2,8.0,-102.28365897098956,228.0,0.0
PPO_DR,0.01,2,9.0,-117.359729964672,204.0,0.0
PPO_DR,0.01,2,10.0,-85.62170325503656,212.0,0.0
PPO_DR,0.01,2,11.0,-115.12495088041275,209.0,0.0
PPO_DR,0.01,2,12.0,-142.67345697716502,217.0,0.0
PPO_DR,0.01,2,13.0,-79.3180869305383,224.0,0.0
PPO_DR,0.01,2,14.0,-85.56787196170556,222.0,0.0
PPO_DR,0.01,2,15.0,-111.96639088504438,217.0,0.0
PPO_DR,0.01,2,16.0,-40.9628366421719,217.0,0.0
PPO_DR,0.01,2,17.0,-80.43501015947915,229.0,0.0
PPO_DR,0.01,2,18.0,-94.80908578770324,209.0,0.0
PPO_DR,0.01,2,19.0,-130.8861189412623,227.0,0.0
PPO_DR,0.01,3,0.0,-37.96192069389916,192.0,0.08999999999999997
PPO_DR,0.01,3,1.0,-26.82501411833742,209.0,0.0
PPO_DR,0.01,3,2.0,-29.435917977476095,199.0,0.020000000000000018
PPO_DR,0.01,3,3.0,-41.615660100008554,199.0,0.020000000000000018
PPO_DR,0.01,3,4.0,-26.69176482831564,216.0,0.0
PPO_DR,0.01,3,5.0,-19.198392061043634,205.0,0.0
PPO_DR,0.01,3,6.0,-28.26583984445182,209.0,0.0
PPO_DR,0.01,3,7.0,-18.302601441520196,205.0,0.0
PPO_DR,0.01,3,8.0,-38.35324631901152,218.0,0.0
PPO_DR,0.01,3,9.0,-50.05551813834306,201.0,0.0
PPO_DR,0.01,3,10.0,-42.45657778877367,202.0,0.0
PPO_DR,0.01,3,11.0,-21.466469735538467,192.0,0.08999999999999997
PPO_DR,0.01,3,12.0,-50.831699474779995,200.0,0.010000000000000009
PPO_DR,0.01,3,13.0,-22.616698169718347,202.0,0.0
PPO_DR,0.01,3,14.0,-29.329094801225096,200.0,0.010000000000000009
PPO_DR,0.01,3,15.0,-18.44669409587341,193.0,0.07999999999999996
PPO_DR,0.01,3,16.0,-40.87061920049945,207.0,0.0
PPO_DR,0.01,3,17.0,-37.896171460938604,197.0,0.040000000000000036
PPO_DR,0.01,3,18.0,-30.07141826566263,197.0,0.040000000000000036
PPO_DR,0.01,3,19.0,-30.514976904025573,207.0,0.0
PPO_DR,0.01,4,0.0,-121.99404674405565,235.0,0.0
PPO_DR,0.01,4,1.0,-171.63184101827267,223.0,0.0
PPO_DR,0.01,4,2.0,-142.53648686400328,235.0,0.0
PPO_DR,0.01,4,3.0,-161.6600679623178,224.0,0.0
PPO_DR,0.01,4,4.0,-104.08914016273324,233.0,0.0
PPO_DR,0.01,4,5.0,-150.6517230241948,235.0,0.0
PPO_DR,0.01,4,6.0,-140.61514796274065,224.0,0.0
PPO_DR,0.01,4,7.0,-127.15143512951612,230.0,0.0
PPO_DR,0.01,4,8.0,-169.8003270815064,234.0,0.0
PPO_DR,0.01,4,9.0,-93.80337692597648,228.0,0.0
PPO_DR,0.01,4,10.0,-132.06736883291677,238.0,0.0
PPO_DR,0.01,4,11.0,-133.2719616250588,230.0,0.0
PPO_DR,0.01,4,12.0,-119.14410977817928,230.0,0.0
PPO_DR,0.01,4,13.0,-147.44947614041337,225.0,0.0
PPO_DR,0.01,4,14.0,-102.1006067141916,227.0,0.0
PPO_DR,0.01,4,15.0,-105.46143745813302,235.0,0.0
PPO_DR,0.01,4,16.0,-144.950430914168,237.0,0.0
PPO_DR,0.01,4,17.0,-105.8102234315311,234.0,0.0
PPO_DR,0.01,4,18.0,-116.27162021787163,227.0,0.0
PPO_DR,0.01,4,19.0,-127.21226768436014,230.0,0.0
PPO_DR,0.005,0,0.0,-28.643723503905377,272.0,0.14500000000000002
PPO_DR,0.005,0,1.0,-75.2903231079582,284.0,0.08499999999999996
PPO_DR,0.005,0,2.0,-102.58880285248293,272.0,0.14500000000000002
PPO_DR,0.005,0,3.0,-89.82873197567093,288.0,0.06499999999999995
PPO_DR,0.005,0,4.0,-86.40458945872442,268.0,0.16500000000000004
PPO_DR,0.005,0,5.0,-123.15961749903171,283.0,0.08999999999999997
PPO_DR,0.005,0,6.0,-114.20473259941451,290.0,0.05499999999999994
PPO_DR,0.005,0,7.0,-114.4121630307526,277.0,0.12
PPO_DR,0.005,0,8.0,-67.59560569032384,267.0,0.16999999999999993
PPO_DR,0.005,0,9.0,-95.84896246422886,279.0,0.10999999999999999
PPO_DR,0.005,0,10.0,-123.86303653117893,282.0,0.09499999999999997
PPO_DR,0.005,0,11.0,-122.19031134219227,288.0,0.06499999999999995
PPO_DR,0.005,0,12.0,-99.88777955334595,287.0,0.06999999999999995
PPO_DR,0.005,0,13.0,-31.92219313220187,285.0,0.07999999999999996
PPO_DR,0.005,0,14.0,-77.58195927594022,287.0,0.06999999999999995
PPO_DR,0.005,0,15.0,-94.24549334451156,271.0,0.15000000000000002
PPO_DR,0.005,0,16.0,-132.24156733352527,276.0,0.125
PPO_DR,0.005,0,17.0,-94.00902114998077,284.0,0.08499999999999996
PPO_DR,0.005,0,18.0,-60.51710688092264,282.0,0.09499999999999997
PPO_DR,0.005,0,19.0,-115.76642993121047,291.0,0.04999999999999993
PPO_DR,0.005,1,0.0,-15.376759364941648,237.0,0.31999999999999995
PPO_DR,0.005,1,1.0,-34.013522285297924,256.0,0.22499999999999998
PPO_DR,0.005,1,2.0,-3.8597912379025843,239.0,0.30999999999999994
PPO_DR,0.005,1,3.0,-6.609344742096766,245.0,0.28
PPO_DR,0.005,1,4.0,-32.68605737336094,270.0,0.15500000000000003
PPO_DR,0.005,1,5.0,-36.698869903416664,258.0,0.21499999999999997
PPO_DR,0.005,1,6.0,-31.773256330153984,247.0,0.27
PPO_DR,0.005,1,7.0,-70.76988935021247,248.0,0.265
PPO_DR,0.005,1,8.0,17.944312358557752,254.0,0.235
PPO_DR,0.005,1,9.0,42.89779271388994,240.0,0.30499999999999994
PPO_DR,0.005,1,10.0,-29.210406447003905,251.0,0.25
PPO_DR,0.005,1,11.0,-47.42971325111192,256.0,0.22499999999999998
PPO_DR,0.005,1,12.0,10.246933310936953,262.0,0.19499999999999995
PPO_DR,0.005,1,13.0,-49.50150885446892,258.0,0.21499999999999997
PPO_DR,0.005,1,14.0,-55.06774148224237,269.0,0.16000000000000003
PPO_DR,0.005,1,15.0,-61.27950880760669,270.0,0.15500000000000003
PPO_DR,0.005,1,16.0,-19.135566352242577,262.0,0.19499999999999995
PPO_DR,0.005,1,17.0,-4.234138154570857,229.0,0.36
PPO_DR,0.005,1,18.0,2.1181599921944354,262.0,0.19499999999999995
PPO_DR,0.005,1,19.0,-12.254712733871699,254.0,0.235
PPO_DR,0.005,2,0.0,-116.9156199948781,285.0,0.07999999999999996
PPO_DR,0.005,2,1.0,-35.22327582007762,276.0,0.125
PPO_DR,0.005,2,2.0,-16.89672287138822,273.0,0.14
PPO_DR,0.005,2,3.0,-77.09603330107025,280.0,0.10499999999999998
PPO_DR,0.005,2,4.0,-57.47502751138956,266.0,0.17499999999999993
PPO_DR,0.005,2,5.0,-33.45818581220901,258.0,0.21499999999999997
PPO_DR,0.005,2,6.0,-74.72115714360778,254.0,0.235
PPO_DR,0.005,2,7.0,-82.608073231673,275.0,0.13
PPO_DR,0.005,2,8.0,-101.37403964665934,272.0,0.14500000000000002
PPO_DR,0.005,2,9.0,-99.45001861469125,280.0,0.10499999999999998
PPO_DR,0.005,2,10.0,-59.58593888773987,283.0,0.08999999999999997
PPO_DR,0.005,2,11.0,-87.97898336204653,281.0,0.09999999999999998
PPO_DR,0.005,2,12.0,-108.04172198160796,263.0,0.18999999999999995
PPO_DR,0.005,2,13.0,-50.75497092873949,266.0,0.17499999999999993
PPO_DR,0.005,2,14.0,-89.85972653846372,268.0,0.16500000000000004
PPO_DR,0.005,2,15.0,-51.27125940890926,266.0,0.17499999999999993
PPO_DR,0.005,2,16.0,-11.460641375468924,289.0,0.05999999999999994
PPO_DR,0.005,2,17.0,-31.79317720260798,274.0,0.135
PPO_DR,0.005,2,18.0,-106.9808521193463,279.0,0.10999999999999999
PPO_DR,0.005,2,19.0,-99.58351986770668,286.0,0.07499999999999996
PPO_DR,0.005,3,0.0,-34.51483276805435,236.0,0.32499999999999996
PPO_DR,0.005,3,1.0,4.891805334779548,246.0,0.275
PPO_DR,0.005,3,2.0,10.537381486649963,244.0,0.28500000000000003
PPO_DR,0.005,3,3.0,-6.316837794974589,258.0,0.21499999999999997
PPO_DR,0.005,3,4.0,-13.003311808966117,260.0,0.20499999999999996
PPO_DR,0.005,3,5.0,28.210160691361835,254.0,0.235
PPO_DR,0.005,3,6.0,18.889051319487137,248.0,0.265
PPO_DR,0.005,3,7.0,8.118258800495951,247.0,0.27
PPO_DR,0.005,3,8.0,5.56739649973936,260.0,0.20499999999999996
PPO_DR,0.005,3,9.0,-5.209315755921409,263.0,0.18999999999999995
PPO_DR,0.005,3,10.0,-25.87196688123936,241.0,0.29999999999999993
PPO_DR,0.005,3,11.0,-13.808274761030376,261.0,0.19999999999999996
PPO_DR,0.005,3,12.0,-5.949029274012929,255.0,0.22999999999999998
PPO_DR,0.005,3,13.0,-30.722148492114968,244.0,0.28500000000000003
PPO_DR,0.005,3,14.0,1.1606111643528862,270.0,0.15500000000000003
PPO_DR,0.005,3,15.0,13.117318714233846,251.0,0.25
PPO_DR,0.005,3,16.0,-23.177680099703196,247.0,0.27
PPO_DR,0.005,3,17.0,0.6857567123622772,253.0,0.24
PPO_DR,0.005,3,18.0,-4.181445405641313,246.0,0.275
PPO_DR,0.005,3,19.0,-3.47702391165663,228.0,0.365
PPO_DR,0.005,4,0.0,-126.45668065557246,292.0,0.04499999999999993
PPO_DR,0.005,4,1.0,-122.69468780559687,295.0,0.030000000000000027
PPO_DR,0.005,4,2.0,-138.4292776757371,291.0,0.04999999999999993
PPO_DR,0.005,4,3.0,-130.41439057189083,298.0,0.015000000000000013
PPO_DR,0.005,4,4.0,-99.17918098113526,297.0,0.020000000000000018
PPO_DR,0.005,4,5.0,-171.05589197807038,306.0,0.0
PPO_DR,0.005,4,6.0,-146.04098920131656,279.0,0.10999999999999999
PPO_DR,0.005,4,7.0,-102.37585991028439,290.0,0.05499999999999994
PPO_DR,0.005,4,8.0,-216.98922921469514,302.0,0.0
PPO_DR,0.005,4,9.0,-133.2254570476636,294.0,0.03500000000000003
PPO_DR,0.005,4,10.0,-132.34760951118187,301.0,0.0
PPO_DR,0.005,4,11.0,-141.08509494509173,295.0,0.030000000000000027
PPO_DR,0.005,4,12.0,-101.29208210191462,286.0,0.07499999999999996
PPO_DR,0.005,4,13.0,-108.84229618539031,274.0,0.135
PPO_DR,0.005,4,14.0,-71.56825998729298,279.0,0.10999999999999999
PPO_DR,0.005,4,15.0,-120.22202173537147,299.0,0.010000000000000009
PPO_DR,0.005,4,16.0,-137.18062074717216,284.0,0.08499999999999996
PPO_DR,0.005,4,17.0,-95.74867091820396,316.0,0.0
PPO_DR,0.005,4,18.0,-65.95151930365141,290.0,0.05499999999999994
PPO_DR,0.005,4,19.0,-126.60332205498855,296.0,0.025000000000000022
PPO_DR,0.002,0,0.0,24.2246949153986,378.0,0.44599999999999995
PPO_DR,0.002,0,1.0,-95.58232283285123,420.0,0.362
PPO_DR,0.002,0,2.0,-118.47578236248928,422.0,0.358
PPO_DR,0.002,0,3.0,-91.48428336073552,431.0,0.33999999999999997
PPO_DR,0.002,0,4.0,-92.44039199774149,411.0,0.38
PPO_DR,0.002,0,5.0,-121.9623604172008,422.0,0.358
PPO_DR,0.002,0,6.0,-98.29321429011299,432.0,0.33799999999999997
PPO_DR,0.002,0,7.0,-26.7407198323191,385.0,0.43199999999999994
PPO_DR,0.002,0,8.0,-114.66439699683225,433.0,0.33599999999999997
PPO_DR,0.002,0,9.0,-83.49990033290214,385.0,0.43199999999999994
PPO_DR,0.002,0,10.0,-99.75169699929461,397.0,0.40800000000000003
PPO_DR,0.002,0,11.0,-85.58720557745261,378.0,0.44599999999999995
PPO_DR,0.002,0,12.0,-100.8525534459266,387.0,0.42799999999999994
PPO_DR,0.002,0,13.0,0.6532692876104846,434.0,0.33399999999999996
PPO_DR,0.002,0,14.0,-49.067096791913634,425.0,0.352
PPO_DR,0.002,0,15.0,-75.62078565171403,449.0,0.30399999999999994
PPO_DR,0.002,0,16.0,-95.39119788618734,441.0,0.31999999999999995
PPO_DR,0.002,0,17.0,-108.79877176100544,432.0,0.33799999999999997
PPO_DR,0.002,0,18.0,-97.45611857717952,419.0,0.364
PPO_DR,0.002,0,19.0,-137.94320443116794,443.0,0.31599999999999995
PPO_DR,0.002,1,0.0,164.51795693077693,780.0,0.0
PPO_DR,0.002,1,1.0,195.4413846080025,415.0,0.372
PPO_DR,0.002,1,2.0,5.32888094778815,385.0,0.43199999999999994
PPO_DR,0.002,1,3.0,192.98745445414306,538.0,0.126
PPO_DR,0.002,1,4.0,-31.252446495598406,383.0,0.43599999999999994
PPO_DR,0.002,1,5.0,-105.33112959698165,422.0,0.358
PPO_DR,0.002,1,6.0,21.593188455268347,394.0,0.41400000000000003
PPO_DR,0.002,1,7.0,-25.547160947002553,430.0,0.34199999999999997
PPO_DR,0.002,1,8.0,32.54909288040287,385.0,0.43199999999999994
PPO_DR,0.002,1,9.0,126.15225114015836,1000.0,0.0
PPO_DR,0.002,1,10.0,210.37544152431707,471.0,0.26
PPO_DR,0.002,1,11.0,202.77116903519448,491.0,0.21999999999999997
PPO_DR,0.002,1,12.0,-3.573331136279478,356.0,0.49
PPO_DR,0.002,1,13.0,-34.844795579688196,358.0,0.486
PPO_DR,0.002,1,14.0,-11.08072915318185,381.0,0.43999999999999995
PPO_DR,0.002,1,15.0,79.43179572886186,1000.0,0.0
PPO_DR,0.002,1,16.0,-14.38013949663413,417.0,0.368
PPO_DR,0.002,1,17.0,98.55022910031478,1000.0,0.0
PPO_DR,0.002,1,18.0,219.77985796526133,510.0,0.18199999999999994
PPO_DR,0.002,1,19.0,67.65997815007077,1000.0,0.0
PPO_DR,0.002,2,0.0,-78.02041491137024,413.0,0.376
PPO_DR,0.002,2,1.0,-75.35443402531732,410.0,0.382
PPO_DR,0.002,2,2.0,-9.38167024841185,425.0,0.352
PPO_DR,0.002,2,3.0,-55.35106357804201,436.0,0.32999999999999996
PPO_DR,0.002,2,4.0,-79.92318769361145,402.0,0.398
PPO_DR,0.002,2,5.0,-83.85311693336831,436.0,0.32999999999999996
PPO_DR,0.002,2,6.0,-73.5294027694693,391.0,0.42000000000000004
PPO_DR,0.002,2,7.0,-102.75792497567991,446.0,0.30999999999999994
PPO_DR,0.002,2,8.0,-60.76916053699895,416.0,0.37
PPO_DR,0.002,2,9.0,-140.03398078429882,447.0,0.30799999999999994
PPO_DR,0.002,2,10.0,154.71765656899603,659.0,0.0
PPO_DR,0.002,2,11.0,-142.61623739663952,445.0,0.31199999999999994
PPO_DR,0.002,2,12.0,-116.90522929229923,431.0,0.33999999999999997
PPO_DR,0.002,2,13.0,-34.649550233226805,430.0,0.34199999999999997
PPO_DR,0.002,2,14.0,-52.27033380523338,431.0,0.33999999999999997
PPO_DR,0.002,2,15.0,-61.33453910157293,433.0,0.33599999999999997
PPO_DR,0.002,2,16.0,-38.51793444750449,468.0,0.266
PPO_DR,0.002,2,17.0,-46.3078829664728,396.0,0.41000000000000003
PPO_DR,0.002,2,18.0,-109.4050683016858,399.0,0.404
PPO_DR,0.002,2,19.0,-87.02954690045281,446.0,0.30999999999999994
PPO_DR,0.002,3,0.0,-53.067605122873175,376.0,0.44999999999999996
PPO_DR,0.002,3,1.0,186.92160901435165,493.0,0.21599999999999997
PPO_DR,0.002,3,2.0,209.45787740299238,679.0,0.0
PPO_DR,0.002,3,3.0,165.57345878833863,420.0,0.362
PPO_DR,0.002,3,4.0,196.73809096125837,408.0,0.386
PPO_DR,0.002,3,5.0,18.048719567486003,382.0,0.43799999999999994
PPO_DR,0.002,3,6.0,36.350649271708534,380.0,0.44199999999999995
PPO_DR,0.002,3,7.0,231.6826469909967,702.0,0.0
PPO_DR,0.002,3,8.0,-4.10688339032022,410.0,0.382
PPO_DR,0.002,3,9.0,-9.51970927155375,373.0,0.45599999999999996
PPO_DR,0.002,3,10.0,196.30806945531356,425.0,0.352
PPO_DR,0.002,3,11.0,6.884392974459303,425.0,0.352
PPO_DR,0.002,3,12.0,-15.663205132530095,411.0,0.38
PPO_DR,0.002,3,13.0,-49.389646613022265,340.0,0.522
PPO_DR,0.002,3,14.0,-16.255882465569883,385.0,0.43199999999999994
PPO_DR,0.002,3,15.0,-23.04670663523686,375.0,0.45199999999999996
PPO_DR,0.002,3,16.0,196.73601779421256,415.0,0.372
PPO_DR,0.002,3,17.0,-61.104198729937124,412.0,0.378
PPO_DR,0.002,3,18.0,-42.802522209688384,398.0,0.406
PPO_DR,0.002,3,19.0,-22.472329909049307,332.0,0.538
PPO_DR,0.002,4,0.0,-62.660931794922824,420.0,0.362
PPO_DR,0.002,4,1.0,-200.7722166994401,468.0,0.266
PPO_DR,0.002,4,2.0,-138.82515697496092,450.0,0.30199999999999994
PPO_DR,0.002,4,3.0,-130.0736583038823,467.0,0.268
PPO_DR,0.002,4,4.0,-82.87202836473107,452.0,0.29799999999999993
PPO_DR,0.002,4,5.0,-106.71229015819809,449.0,0.30399999999999994
PPO_DR,0.002,4,6.0,-145.5097262700562,452.0,0.29799999999999993
PPO_DR,0.002,4,7.0,-84.07315073672535,464.0,0.274
PPO_DR,0.002,4,8.0,-111.19192715463126,459.0,0.28400000000000003
PPO_DR,0.002,4,9.0,-36.13346217261794,420.0,0.362
PPO_DR,0.002,4,10.0,-118.16491384858037,454.0,0.29400000000000004
PPO_DR,0.002,4,11.0,-60.94089688604021,492.0,0.21799999999999997
PPO_DR,0.002,4,12.0,-107.67985031504271,454.0,0.29400000000000004
PPO_DR,0.002,4,13.0,-171.5730279111092,440.0,0.32199999999999995
PPO_DR,0.002,4,14.0,-134.7750399944514,467.0,0.268
PPO_DR,0.002,4,15.0,-113.87997255742262,436.0,0.32999999999999996
PPO_DR,0.002,4,16.0,-116.40713802529498,431.0,0.33999999999999997
PPO_DR,0.002,4,17.0,-77.37914907081829,415.0,0.372
PPO_DR,0.002,4,18.0,-81.7308850511898,440.0,0.32199999999999995
PPO_DR,0.002,4,19.0,-111.20310848572134,484.0,0.23399999999999999
