algo,gain,fault_step,seed,episode,return,length
PPO,0.0,150,3,15.0,-53.11457923725882,186.0
PPO,0.0,150,3,16.0,-70.93947079329422,187.0
PPO,0.0,150,3,17.0,-49.81347915251837,186.0
PPO,0.0,150,3,18.0,-57.31007491140002,185.0
PPO,0.0,150,3,19.0,-49.22533580181522,186.0
PPO,0.0,150,4,0.0,-67.92748971287926,189.0
PPO,0.0,150,4,1.0,-9.57854588906882,186.0
PPO,0.0,150,4,2.0,-50.99294633105913,185.0
PPO,0.0,150,4,3.0,-62.53303217712188,187.0
PPO,0.0,150,4,4.0,-45.87720897667762,189.0
PPO,0.0,150,4,5.0,-51.1340824403388,185.0
PPO,0.0,150,4,6.0,-27.041133635878666,185.0
PPO,0.0,150,4,7.0,-45.2332541963369,185.0
PPO,0.0,150,4,8.0,-7.093642175611961,181.0
PPO,0.0,150,4,9.0,-38.952545212833655,185.0
PPO,0.0,150,4,10.0,-56.89684140177083,189.0
PPO,0.0,150,4,11.0,-78.53614690715105,185.0
PPO,0.0,150,4,12.0,-51.241906915830015,187.0
PPO,0.0,150,4,13.0,-57.74439177025616,185.0
PPO,0.0,150,4,14.0,-18.54791098512628,188.0
PPO,0.0,150,4,15.0,-37.021234947774005,185.0
PPO,0.0,150,4,16.0,-21.404299663838813,186.0
PPO,0.0,150,4,17.0,-31.648064665187988,191.0
PPO,0.0,150,4,18.0,-56.816766677090996,189.0
PPO,0.0,150,4,19.0,-41.98553233245272,186.0
PPO,0.0,200,0,0.0,-10.182348794983682,231.0
PPO,0.0,200,0,1.0,-28.71565936522518,234.0
PPO,0.0,200,0,2.0,-34.055967761725654,231.0
PPO,0.0,200,0,3.0,20.26525079939148,220.0
PPO,0.0,200,0,4.0,-39.80159537100256,234.0
PPO,0.0,200,0,5.0,-50.613026407101444,235.0
PPO,0.0,200,0,6.0,-21.036654111708202,229.0
PPO,0.0,200,0,7.0,-21.275954431374984,231.0
PPO,0.0,200,0,8.0,0.8088336065325592,226.0
PPO,0.0,200,0,9.0,-50.211910785243546,236.0
PPO,0.0,200,0,10.0,-29.203266315055572,229.0
PPO,0.0,200,0,11.0,-58.865477323735824,234.0
PPO,0.0,200,0,12.0,-38.861773895004646,231.0
PPO,0.0,200,0,13.0,-25.50178974230836,233.0
PPO,0.0,200,0,14.0,-19.78767383647555,230.0
PPO,0.0,200,0,15.0,-30.074041822691782,233.0
PPO,0.0,200,0,16.0,-73.72838389758735,233.0
PPO,0.0,200,0,17.0,-44.28372027408099,233.0
PPO,0.0,200,0,18.0,-17.105963069219314,228.0
PPO,0.0,200,0,19.0,-61.13613592481805,234.0
PPO,0.0,200,1,0.0,4.670807916618571,220.0
PPO,0.0,200,1,1.0,41.57841400330159,215.0
PPO,0.0,200,1,2.0,45.456718711780155,217.0
PPO,0.0,200,1,3.0,54.58662750895445,218.0
PPO,0.0,200,1,4.0,28.21873823519516,216.0
PPO,0.0,200,1,5.0,0.819248124946057,221.0
PPO,0.0,200,1,6.0,35.78216799625835,222.0
PPO,0.0,200,1,7.0,5.737599777720774,219.0
PPO,0.0,200,1,8.0,63.152556948750714,215.0
PPO,0.0,200,1,9.0,48.04357299466952,217.0
PPO,0.0,200,1,10.0,37.35941478492535,217.0
PPO,0.0,200,1,11.0,-6.627410210543559,222.0
PPO,0.0,200,1,12.0,20.289372151907912,222.0
PPO,0.0,200,1,13.0,10.664012499659435,219.0
PPO,0.0,200,1,14.0,7.123619829217347,221.0
PPO,0.0,200,1,15.0,16.431697117760393,218.0
PPO,0.0,200,1,16.0,32.88443045151723,215.0
PPO,0.0,200,1,17.0,33.35469793984569,215.0
PPO,0.0,200,1,18.0,38.587102347127114,214.0
PPO,0.0,200,1,19.0,12.085949681515558,222.0
PPO,0.0,200,2,0.0,-63.820268236144194,234.0
PPO,0.0,200,2,1.0,-37.21176309623172,238.0
PPO,0.0,200,2,2.0,-9.89952224694487,228.0
PPO,0.0,200,2,3.0,-38.96822836863825,238.0
PPO,0.0,200,2,4.0,-43.19276840674597,237.0
PPO,0.0,200,2,5.0,-24.28399570384721,224.0
PPO,0.0,200,2,6.0,-53.01379336132432,239.0
PPO,0.0,200,2,7.0,-27.53111102040387,231.0
PPO,0.0,200,2,8.0,-37.24788229185447,231.0
PPO,0.0,200,2,9.0,-48.4403430886055,236.0
PPO,0.0,200,2,10.0,-36.87714682268253,244.0
PPO,0.0,200,2,11.0,-22.918444923246668,232.0
PPO,0.0,200,2,12.0,-70.7439602091415,236.0
PPO,0.0,200,2,13.0,-3.7110046658089146,226.0
PPO,0.0,200,2,14.0,-22.815619958632738,231.0
PPO,0.0,200,2,15.0,-29.54738910489482,230.0
PPO,0.0,200,2,16.0,-10.05932932405031,230.0
PPO,0.0,200,2,17.0,-25.04618890378667,237.0
PPO,0.0,200,2,18.0,-18.63345418589752,236.0
PPO,0.0,200,2,19.0,-46.91296386107169,238.0
PPO,0.0,200,3,0.0,-50.76692558114911,228.0
PPO,0.0,200,3,1.0,-21.70660392485459,231.0
PPO,0.0,200,3,2.0,-21.674026589575334,226.0
PPO,0.0,200,3,3.0,-11.93242213583099,227.0
PPO,0.0,200,3,4.0,2.9321850053304104,224.0
PPO,0.0,200,3,5.0,-7.335639323008337,228.0
PPO,0.0,200,3,6.0,-12.328840469640554,235.0
PPO,0.0,200,3,7.0,-24.668561586127964,232.0
PPO,0.0,200,3,8.0,-30.881773580914754,227.0
PPO,0.0,200,3,9.0,-37.98594771048593,227.0
PPO,0.0,200,3,10.0,-20.681497201944723,226.0
PPO,0.0,200,3,11.0,-31.712112945910377,233.0
PPO,0.0,200,3,12.0,-39.829116296483676,228.0
PPO,0.0,200,3,13.0,-18.799640209796877,227.0
PPO,0.0,200,3,14.0,-18.79174618606274,234.0
PPO,0.0,200,3,15.0,-23.730242314226757,229.0
PPO,0.0,200,3,16.0,-43.75082518702912,228.0
PPO,0.0,200,3,17.0,-26.856990158323242,227.0
PPO,0.0,200,3,18.0,-35.026348453033364,226.0
PPO,0.0,200,3,19.0,-27.95567930284841,227.0
PPO,0.0,200,4,0.0,-42.226575700623926,231.0
PPO,0.0,200,4,1.0,8.712087059379684,225.0
PPO,0.0,200,4,2.0,-24.05526647835947,226.0
PPO,0.0,200,4,3.0,-46.224762774910786,228.0
PPO,0.0,200,4,4.0,-33.43564161337861,230.0
PPO,0.0,200,4,5.0,-34.232540135974475,225.0
PPO,0.0,200,4,6.0,-5.524089888351327,225.0
PPO,0.0,200,4,7.0,-19.803884929698725,228.0
PPO,0.0,200,4,8.0,28.09323325260135,222.0
PPO,0.0,200,4,9.0,-18.802437667712127,227.0
PPO,0.0,200,4,10.0,-33.00418444741187,232.0
PPO,0.0,200,4,11.0,-53.72713714395193,227.0
PPO,0.0,200,4,12.0,-33.63749543370747,229.0
PPO,0.0,200,4,13.0,-46.76121154642674,227.0
PPO,0.0,200,4,14.0,1.6483117193305503,229.0
PPO,0.0,200,4,15.0,-16.29408445000746,228.0
PPO,0.0,200,4,16.0,8.471122080819384,228.0
PPO,0.0,200,4,17.0,-12.399563644681194,234.0
PPO,0.0,200,4,18.0,-24.536198786567155,231.0
PPO,0.0,200,4,19.0,-21.448149043646993,227.0
PPO,0.0,300,0,0.0,281.11453664722217,347.0
PPO,0.0,300,0,1.0,42.2361397095444,315.0
PPO,0.0,300,0,2.0,250.16176980340538,351.0
PPO,0.0,300,0,3.0,302.7634803493545,320.0
PPO,0.0,300,0,4.0,17.672933953460216,313.0
PPO,0.0,300,0,5.0,11.497175069384639,315.0
PPO,0.0,300,0,6.0,253.3046282641763,339.0
PPO,0.0,300,0,7.0,238.92672155825855,350.0
PPO,0.0,300,0,8.0,271.81907948430717,351.0
PPO,0.0,300,0,9.0,7.759283850865884,315.0
PPO,0.0,300,0,10.0,249.0930542077184,327.0
PPO,0.0,300,0,11.0,220.3229358312043,386.0
PPO,0.0,300,0,12.0,251.41396989415034,354.0
PPO,0.0,300,0,13.0,41.933754662217694,313.0
PPO,0.0,300,0,14.0,247.18808663437957,334.0
PPO,0.0,300,0,15.0,42.57300254767992,314.0
PPO,0.0,300,0,16.0,212.18463528579025,374.0
PPO,0.0,300,0,17.0,10.689700538173852,311.0
PPO,0.0,300,0,18.0,282.9943252446086,338.0
PPO,0.0,300,0,19.0,-9.782435530204936,312.0
PPO,0.0,300,1,0.0,258.4527836336885,287.0
PPO,0.0,300,1,1.0,268.82689622945287,273.0
PPO,0.0,300,1,2.0,287.3342600185743,288.0
PPO,0.0,300,1,3.0,297.2617907681298,291.0
PPO,0.0,300,1,4.0,262.44457423480543,280.0
PPO,0.0,300,1,5.0,254.30641901597667,293.0
PPO,0.0,300,1,6.0,291.9300930748894,298.0
PPO,0.0,300,1,7.0,253.04662528722807,277.0
PPO,0.0,300,1,8.0,307.3102981433017,294.0
PPO,0.0,300,1,9.0,298.410335951475,294.0
PPO,0.0,300,1,10.0,281.74594523836254,285.0
PPO,0.0,300,1,11.0,251.41219915999713,293.0
PPO,0.0,300,1,12.0,276.4785494840941,298.0
PPO,0.0,300,1,13.0,259.4060816660928,285.0
PPO,0.0,300,1,14.0,259.84144019735265,288.0
PPO,0.0,300,1,15.0,251.80310059328758,272.0
PPO,0.0,300,1,16.0,259.16396565327386,273.0
PPO,0.0,300,1,17.0,275.4090758489749,278.0
PPO,0.0,300,1,18.0,278.0200711593257,274.0
PPO,0.0,300,1,19.0,270.163460751923,300.0
PPO,0.0,300,2,0.0,220.75038367315886,331.0
PPO,0.0,300,2,1.0,9.990070896350971,316.0
PPO,0.0,300,2,2.0,269.67623286956103,331.0
PPO,0.0,300,2,3.0,14.666145975065461,316.0
PPO,0.0,300,2,4.0,17.729364152873316,315.0
PPO,0.0,300,2,5.0,256.8645238916944,310.0
PPO,0.0,300,2,6.0,-0.37459174858388167,321.0
PPO,0.0,300,2,7.0,251.54315762038516,335.0
PPO,0.0,300,2,8.0,246.77134984951647,334.0
PPO,0.0,300,2,9.0,17.950158658668002,314.0
PPO,0.0,300,2,10.0,-6.001140317685284,326.0
PPO,0.0,300,2,11.0,255.84290264526265,328.0
PPO,0.0,300,2,12.0,-10.641619250860003,316.0
PPO,0.0,300,2,13.0,268.81874318463065,317.0
PPO,0.0,300,2,14.0,267.83507245823637,349.0
PPO,0.0,300,2,15.0,248.84596804426414,339.0
PPO,0.0,300,2,16.0,283.7144221690179,356.0
PPO,0.0,300,2,17.0,22.46386973171849,317.0
PPO,0.0,300,2,18.0,49.43217244112023,316.0
PPO,0.0,300,2,19.0,12.992571807648744,317.0
PPO,0.0,300,3,0.0,221.74228569233094,336.0
PPO,0.0,300,3,1.0,262.2205637502863,333.0
PPO,0.0,300,3,2.0,247.80800780282482,343.0
PPO,0.0,300,3,3.0,267.0936242905885,327.0
PPO,0.0,300,3,4.0,267.474351237987,309.0
PPO,0.0,300,3,5.0,275.1225193167651,337.0
PPO,0.0,300,3,6.0,55.46766631190087,315.0
PPO,0.0,300,3,7.0,271.48082150817856,379.0
PPO,0.0,300,3,8.0,249.94618925532603,334.0
PPO,0.0,300,3,9.0,230.76294356985954,320.0
PPO,0.0,300,3,10.0,239.4546612836305,321.0
PPO,0.0,300,3,11.0,261.6263314304532,361.0
PPO,0.0,300,3,12.0,232.98691734982913,321.0
PPO,0.0,300,3,13.0,247.40671195393907,309.0
PPO,0.0,300,3,14.0,50.82849112976399,315.0
PPO,0.0,300,3,15.0,249.7408990635058,337.0
PPO,0.0,300,3,16.0,233.52609064899124,328.0
PPO,0.0,300,3,17.0,243.24920974632386,317.0
PPO,0.0,300,3,18.0,231.41455355996325,328.0
PPO,0.0,300,3,19.0,247.4435025209115,324.0
PPO,0.0,300,4,0.0,233.9359322901612,343.0
PPO,0.0,300,4,1.0,280.7586875933373,317.0
PPO,0.0,300,4,2.0,233.0005565572693,314.0
PPO,0.0,300,4,3.0,228.88891284018518,350.0
PPO,0.0,300,4,4.0,251.04123709359433,330.0
PPO,0.0,300,4,5.0,235.85473047391892,332.0
PPO,0.0,300,4,6.0,261.69778471831273,317.0
PPO,0.0,300,4,7.0,244.7025844093738,347.0
PPO,0.0,300,4,8.0,297.10878786369085,312.0
PPO,0.0,300,4,9.0,251.516040261896,331.0
PPO,0.0,300,4,10.0,250.4259208269864,373.0
PPO,0.0,300,4,11.0,219.20357200561858,315.0
PPO,0.0,300,4,12.0,246.11390904716757,328.0
PPO,0.0,300,4,13.0,225.45486777598762,326.0
PPO,0.0,300,4,14.0,283.2106843254004,348.0
PPO,0.0,300,4,15.0,245.80652022106196,361.0
PPO,0.0,300,4,16.0,280.0577793085064,318.0
PPO,0.0,300,4,17.0,44.84673827612008,314.0
PPO,0.0,300,4,18.0,261.051807154359,374.0
PPO,0.0,300,4,19.0,248.18698118123507,333.0
SAC,0.5,0,0,0.0,27.307433414412515,93.0
SAC,0.5,0,0,1.0,-132.15421852000486,91.0
SAC,0.5,0,0,2.0,-122.31202131713822,87.0
SAC,0.5,0,0,3.0,-124.21167589705306,56.0
SAC,0.5,0,0,4.0,-59.31101754962885,97.0
SAC,0.5,0,0,5.0,273.53311213163704,191.0
SAC,0.5,0,0,6.0,-37.11032148626341,77.0
SAC,0.5,0,0,7.0,-137.45351936389216,80.0
SAC,0.5,0,0,8.0,-108.78499155187475,60.0
SAC,0.5,0,0,9.0,-82.60620153527228,108.0
SAC,0.5,0,0,10.0,-75.34635469434741,70.0
SAC,0.5,0,0,11.0,7.973744074668971,110.0
SAC,0.5,0,0,12.0,-59.288268191175014,81.0
SAC,0.5,0,0,13.0,-147.37208332064796,69.0
SAC,0.5,0,0,14.0,42.82792625111642,91.0
SAC,0.5,0,0,15.0,-152.76228126445267,75.0
SAC,0.5,0,0,16.0,5.964758327844024,111.0
SAC,0.5,0,0,17.0,-79.71249851509381,100.0
SAC,0.5,0,0,18.0,-180.52442052674473,75.0
SAC,0.5,0,0,19.0,-104.66668911114823,109.0
SAC,0.5,0,1,0.0,-15.823662365130872,146.0
SAC,0.5,0,1,1.0,-141.0340842509381,85.0
SAC,0.5,0,1,2.0,-190.8248476970938,87.0
SAC,0.5,0,1,3.0,-145.82814014167047,94.0
SAC,0.5,0,1,4.0,-14.942995334126365,84.0
SAC,0.5,0,1,5.0,36.79487948342086,128.0
SAC,0.5,0,1,6.0,-333.99267489362444,103.0
SAC,0.5,0,1,7.0,-58.37093359031929,101.0
SAC,0.5,0,1,8.0,-146.79497213939374,64.0
SAC,0.5,0,1,9.0,-178.57529709679682,221.0
SAC,0.5,0,1,10.0,-214.51125884275675,92.0
SAC,0.5,0,1,11.0,-6.387246236551803,116.0
SAC,0.5,0,1,12.0,-146.15891506787108,110.0
SAC,0.5,0,1,13.0,-44.288198085283156,118.0
SAC,0.5,0,1,14.0,265.62634739471616,221.0
SAC,0.5,0,1,15.0,-65.389237843321,88.0
SAC,0.5,0,1,16.0,-79.92395445407486,88.0
SAC,0.5,0,1,17.0,-328.7770663318866,103.0
SAC,0.5,0,1,18.0,-146.15550641823677,83.0
SAC,0.5,0,1,19.0,50.584864114146455,130.0
SAC,0.5,0,2,0.0,204.7241132309689,213.0
SAC,0.5,0,2,1.0,-55.50730742168819,112.0
SAC,0.5,0,2,2.0,-149.9492651417555,70.0
SAC,0.5,0,2,3.0,-102.30289122676322,108.0
SAC,0.5,0,2,4.0,-8.639007869863079,63.0
SAC,0.5,0,2,5.0,-24.40032944489954,98.0
SAC,0.5,0,2,6.0,-149.60181818105292,77.0
SAC,0.5,0,2,7.0,-20.959845079607632,70.0
SAC,0.5,0,2,8.0,-129.84629893788983,98.0
SAC,0.5,0,2,9.0,-76.23115497571135,64.0
SAC,0.5,0,2,10.0,-232.14939228467262,90.0
SAC,0.5,0,2,11.0,18.64568832852406,107.0
SAC,0.5,0,2,12.0,-33.58016149299725,135.0
SAC,0.5,0,2,13.0,-130.94664679987446,76.0
SAC,0.5,0,2,14.0,-173.94445491465925,93.0
SAC,0.5,0,2,15.0,272.8167279171304,254.0
SAC,0.5,0,2,16.0,-233.15467661617106,94.0
SAC,0.5,0,2,17.0,-174.40643034350984,112.0
SAC,0.5,0,2,18.0,27.99920736884772,73.0
SAC,0.5,0,2,19.0,223.4674195209593,194.0
SAC,0.5,0,3,0.0,-28.904033281135483,128.0
SAC,0.5,0,3,1.0,-23.442402554471713,94.0
SAC,0.5,0,3,2.0,-77.95225311869075,89.0
SAC,0.5,0,3,3.0,-140.22778512922724,83.0
SAC,0.5,0,3,4.0,4.825441129391123,71.0
SAC,0.5,0,3,5.0,-162.37946862920836,75.0
SAC,0.5,0,3,6.0,-159.21430825739318,95.0
SAC,0.5,0,3,7.0,-156.43249114933843,89.0
SAC,0.5,0,3,8.0,-63.83975861538901,90.0
SAC,0.5,0,3,9.0,-60.76191587822424,105.0
SAC,0.5,0,3,10.0,-16.834321263216864,94.0
SAC,0.5,0,3,11.0,-132.30559408000727,91.0
SAC,0.5,0,3,12.0,-114.97952349561524,84.0
SAC,0.5,0,3,13.0,38.10728315776191,97.0
SAC,0.5,0,3,14.0,-165.52283938840264,96.0
SAC,0.5,0,3,15.0,-84.8339391757822,86.0
SAC,0.5,0,3,16.0,-72.33687741432847,111.0
SAC,0.5,0,3,17.0,-71.98534263211175,94.0
SAC,0.5,0,3,18.0,28.602511809905224,102.0
SAC,0.5,0,3,19.0,-106.1197034921628,101.0
SAC,0.5,0,4,0.0,261.2268673205049,241.0
SAC,0.5,0,4,1.0,-293.1796805861095,96.0
SAC,0.5,0,4,2.0,-2.613991529224606,76.0
SAC,0.5,0,4,3.0,-62.27589808820118,92.0
SAC,0.5,0,4,4.0,-173.7582762243224,98.0
SAC,0.5,0,4,5.0,-40.88434665073495,82.0
SAC,0.5,0,4,6.0,-87.08518868657566,70.0
SAC,0.5,0,4,7.0,-109.83436376347544,92.0
SAC,0.5,0,4,8.0,-167.04429059067144,72.0
SAC,0.5,0,4,9.0,-111.51606480354525,83.0
SAC,0.5,0,4,10.0,-94.12373006941483,108.0
SAC,0.5,0,4,11.0,250.71998180162265,171.0
SAC,0.5,0,4,12.0,-193.41131763607405,102.0
SAC,0.5,0,4,13.0,1.8563115169939266,103.0
SAC,0.5,0,4,14.0,-258.99000734865626,90.0
SAC,0.5,0,4,15.0,-83.26831930242678,87.0
SAC,0.5,0,4,16.0,-211.13637350692207,88.0
SAC,0.5,0,4,17.0,-264.1649721731032,110.0
SAC,0.5,0,4,18.0,-257.0586619285747,122.0
SAC,0.5,0,4,19.0,-173.64851099947452,97.0
SAC,0.5,50,0,0.0,44.09099853836864,117.0
SAC,0.5,50,0,1.0,68.72754157476376,163.0
SAC,0.5,50,0,2.0,-118.87069381907966,115.0
SAC,0.5,50,0,3.0,5.827065130507137,97.0
SAC,0.5,50,0,4.0,21.69084661958803,115.0
SAC,0.5,50,0,5.0,51.43557219618995,125.0
SAC,0.5,50,0,6.0,35.485699565676754,87.0
SAC,0.5,50,0,7.0,26.12176303848426,107.0
SAC,0.5,50,0,8.0,291.4493580546415,192.0
SAC,0.5,50,0,9.0,-54.25108877012718,114.0
SAC,0.5,50,0,10.0,33.61346335830021,86.0
SAC,0.5,50,0,11.0,7.23616878507238,119.0
SAC,0.5,50,0,12.0,266.33416269462367,302.0
SAC,0.5,50,0,13.0,289.20635268229006,209.0
SAC,0.5,50,0,14.0,49.63017695686375,95.0
SAC,0.5,50,0,15.0,33.84954349793833,114.0
SAC,0.5,50,0,16.0,8.162154703894686,111.0
SAC,0.5,50,0,17.0,-3.702901287257717,102.0
SAC,0.5,50,0,18.0,-53.21418284423535,113.0
SAC,0.5,50,0,19.0,4.130583578264478,108.0
SAC,0.5,50,1,0.0,16.211276333110874,129.0
SAC,0.5,50,1,1.0,2.1332816604177367,109.0
SAC,0.5,50,1,2.0,31.814717729514257,130.0
SAC,0.5,50,1,3.0,-220.54435610718127,121.0
SAC,0.5,50,1,4.0,282.6205868149162,174.0
SAC,0.5,50,1,5.0,36.39156295013166,129.0
SAC,0.5,50,1,6.0,4.237321722831453,143.0
SAC,0.5,50,1,7.0,9.632084098029111,118.0
SAC,0.5,50,1,8.0,23.387500426865444,109.0
SAC,0.5,50,1,9.0,-158.99442402385148,124.0
SAC,0.5,50,1,10.0,-133.37582122619426,136.0
SAC,0.5,50,1,11.0,13.612443986323484,121.0
SAC,0.5,50,1,12.0,-57.296955814000064,123.0
SAC,0.5,50,1,13.0,27.880206945673706,119.0
SAC,0.5,50,1,14.0,51.42887458002201,137.0
SAC,0.5,50,1,15.0,20.06032179523345,110.0
SAC,0.5,50,1,16.0,276.6084355566891,195.0
SAC,0.5,50,1,17.0,1.9045932501620229,123.0
SAC,0.5,50,1,18.0,-15.517321229431559,103.0
SAC,0.5,50,1,19.0,44.245143729373865,130.0
SAC,0.5,50,2,0.0,-48.657436749137126,128.0
SAC,0.5,50,2,1.0,250.11240707830783,225.0
SAC,0.5,50,2,2.0,14.817741413744017,132.0
SAC,0.5,50,2,3.0,25.813819418180515,133.0
SAC,0.5,50,2,4.0,1.785934607918776,125.0
SAC,0.5,50,2,5.0,271.9656884257118,220.0
SAC,0.5,50,2,6.0,-110.18139637292674,113.0
SAC,0.5,50,2,7.0,44.076630912328966,105.0
SAC,0.5,50,2,8.0,215.0633189357672,329.0
SAC,0.5,50,2,9.0,23.96170937592244,119.0
SAC,0.5,50,2,10.0,-119.71370131589622,113.0
SAC,0.5,50,2,11.0,286.795042912525,176.0
SAC,0.5,50,2,12.0,262.3796357051808,176.0
SAC,0.5,50,2,13.0,290.40814246856195,215.0
SAC,0.5,50,2,14.0,-4.396673904978158,143.0
SAC,0.5,50,2,15.0,246.93645253693424,201.0
SAC,0.5,50,2,16.0,-52.06743095236771,143.0
SAC,0.5,50,2,17.0,-49.93830215205986,130.0
SAC,0.5,50,2,18.0,-149.82876505029114,495.0
SAC,0.5,50,2,19.0,214.75230863268803,326.0
SAC,0.5,50,3,0.0,243.7390072451976,199.0
SAC,0.5,50,3,1.0,-9.437569438199716,122.0
SAC,0.5,50,3,2.0,252.1738657601238,226.0
SAC,0.5,50,3,3.0,-5.730831334416095,125.0
SAC,0.5,50,3,4.0,52.021714254580104,101.0
SAC,0.5,50,3,5.0,22.5253834152942,149.0
SAC,0.5,50,3,6.0,-315.1961566390801,134.0
SAC,0.5,50,3,7.0,-53.19560004770389,118.0
SAC,0.5,50,3,8.0,-52.81560423949445,124.0
SAC,0.5,50,3,9.0,244.37175579063168,187.0
SAC,0.5,50,3,10.0,-16.974434300545468,106.0
SAC,0.5,50,3,11.0,3.1182719007014015,115.0
SAC,0.5,50,3,12.0,260.9329451294154,227.0
SAC,0.5,50,3,13.0,35.86032464795153,111.0
SAC,0.5,50,3,14.0,-175.9851652378332,117.0
SAC,0.5,50,3,15.0,260.21313744162126,228.0
SAC,0.5,50,3,16.0,174.25545536230308,319.0
SAC,0.5,50,3,17.0,245.337268972328,224.0
SAC,0.5,50,3,18.0,27.76166906709787,105.0
SAC,0.5,50,3,19.0,21.665197867218865,121.0
SAC,0.5,50,4,0.0,259.2904710257891,217.0
SAC,0.5,50,4,1.0,-145.39283674377742,135.0
SAC,0.5,50,4,2.0,266.1220471254404,171.0
SAC,0.5,50,4,3.0,5.766333997444988,100.0
SAC,0.5,50,4,4.0,-65.75004202835916,172.0
SAC,0.5,50,4,5.0,29.685374089070137,99.0
SAC,0.5,50,4,6.0,45.20778953684484,101.0
SAC,0.5,50,4,7.0,256.03650359336666,210.0
SAC,0.5,50,4,8.0,-17.20868946408885,75.0
SAC,0.5,50,4,9.0,11.870895984177338,138.0
SAC,0.5,50,4,10.0,-80.76199012111812,139.0
SAC,0.5,50,4,11.0,244.55518676089943,164.0
SAC,0.5,50,4,12.0,245.02294684168746,381.0
SAC,0.5,50,4,13.0,244.3797467522864,201.0
SAC,0.5,50,4,14.0,-79.89427955218045,139.0
SAC,0.5,50,4,15.0,257.68926093360363,202.0
SAC,0.5,50,4,16.0,246.03397973557543,176.0
SAC,0.5,50,4,17.0,-100.33048039084682,143.0
SAC,0.5,50,4,18.0,-125.87249803494535,152.0
SAC,0.5,50,4,19.0,273.8868351954495,218.0
SAC,0.5,100,0,0.0,296.2844228977702,156.0
SAC,0.5,100,0,1.0,289.5916313969112,233.0
SAC,0.5,100,0,2.0,286.2022989461648,216.0
SAC,0.5,100,0,3.0,310.8087036014254,171.0
SAC,0.5,100,0,4.0,272.7964306925601,197.0
SAC,0.5,100,0,5.0,267.3988918704935,192.0
SAC,0.5,100,0,6.0,255.14830695267196,177.0
SAC,0.5,100,0,7.0,-232.6340913084526,317.0
SAC,0.5,100,0,8.0,284.3447301140915,177.0
SAC,0.5,100,0,9.0,196.66944680378361,362.0
SAC,0.5,100,0,10.0,285.3231963926754,161.0
SAC,0.5,100,0,11.0,255.65469117323624,200.0
SAC,0.5,100,0,12.0,276.4684422125015,207.0
SAC,0.5,100,0,13.0,259.442094449668,174.0
SAC,0.5,100,0,14.0,283.16914862322926,151.0
SAC,0.5,100,0,15.0,268.0280419150995,193.0
SAC,0.5,100,0,16.0,21.22895875322054,122.0
SAC,0.5,100,0,17.0,273.812218375964,185.0
SAC,0.5,100,0,18.0,-227.11373204079595,327.0
SAC,0.5,100,0,19.0,276.9470267106811,205.0
SAC,0.5,100,1,0.0,10.690653135980384,133.0
SAC,0.5,100,1,1.0,-180.63077714753064,358.0
SAC,0.5,100,1,2.0,51.520228728666495,154.0
SAC,0.5,100,1,3.0,312.37460198332747,244.0
SAC,0.5,100,1,4.0,282.46229738432356,174.0
SAC,0.5,100,1,5.0,40.016077690368434,138.0
SAC,0.5,100,1,6.0,53.72229523416908,155.0
SAC,0.5,100,1,7.0,38.47939588604336,136.0
SAC,0.5,100,1,8.0,286.44322079373364,339.0
SAC,0.5,100,1,9.0,261.80468127219183,314.0
SAC,0.5,100,1,10.0,278.1260155187266,228.0
SAC,0.5,100,1,11.0,38.09332026082106,136.0
SAC,0.5,100,1,12.0,42.00359291530313,145.0
SAC,0.5,100,1,13.0,52.82558200577509,134.0
SAC,0.5,100,1,14.0,280.8610976548556,192.0
SAC,0.5,100,1,15.0,256.90373620045625,250.0
SAC,0.5,100,1,16.0,274.5811398728754,193.0
SAC,0.5,100,1,17.0,1.6978533761185446,131.0
SAC,0.5,100,1,18.0,281.63001369542485,231.0
SAC,0.5,100,1,19.0,41.417027830829994,138.0
SAC,0.5,100,2,0.0,254.4219128768324,231.0
SAC,0.5,100,2,1.0,271.47776183187864,245.0
SAC,0.5,100,2,2.0,258.10262504374356,250.0
SAC,0.5,100,2,3.0,285.03414057590925,236.0
SAC,0.5,100,2,4.0,283.38435314401215,189.0
SAC,0.5,100,2,5.0,287.2293253088982,219.0
SAC,0.5,100,2,6.0,281.4090737354494,234.0
SAC,0.5,100,2,7.0,272.9936285635117,185.0
SAC,0.5,100,2,8.0,216.57885827314405,472.0
SAC,0.5,100,2,9.0,270.2258258336049,211.0
SAC,0.5,100,2,10.0,303.10982352704457,262.0
SAC,0.5,100,2,11.0,283.0573563252299,186.0
SAC,0.5,100,2,12.0,254.5604976368931,206.0
SAC,0.5,100,2,13.0,279.8684089389137,466.0
SAC,0.5,100,2,14.0,230.06372634881393,277.0
SAC,0.5,100,2,15.0,272.08001914028534,204.0
SAC,0.5,100,2,16.0,-12.550637472453019,193.0
SAC,0.5,100,2,17.0,-49.81781600254425,240.0
SAC,0.5,100,2,18.0,298.73816825087886,197.0
SAC,0.5,100,2,19.0,276.4665162700919,214.0
SAC,0.5,100,3,0.0,244.7598422721127,180.0
SAC,0.5,100,3,1.0,287.5070770648506,231.0
SAC,0.5,100,3,2.0,260.7004887646515,190.0
SAC,0.5,100,3,3.0,291.84901077364464,244.0
SAC,0.5,100,3,4.0,287.09285127767953,166.0
SAC,0.5,100,3,5.0,294.86446398726963,221.0
